image_name,u_floorplan,v_floorplan,heading_deg,source,source_image_path
m0506_02_000009.jpg,1657.064788,504.331622,,manual_added,../reference_images/m0506_02_000009.jpg
m0506_02_000010.jpg,1643.161780,504.679197,,manual_added,../reference_images/m0506_02_000010.jpg
m0506_02_000011.jpg,1629.258772,505.026772,,manual_added,../reference_images/m0506_02_000011.jpg
m0506_02_000012.jpg,1615.355764,505.374348,,manual_added,../reference_images/m0506_02_000012.jpg
m0506_02_000013.jpg,1601.452756,505.721923,,manual_added,../reference_images/m0506_02_000013.jpg
m0506_02_000014.jpg,1587.549748,506.069498,,manual_added,../reference_images/m0506_02_000014.jpg
m0506_02_000015.jpg,1573.646739,506.417073,,manual_added,../reference_images/m0506_02_000015.jpg
m0506_02_000016.jpg,1559.743731,506.764648,,manual_added,../reference_images/m0506_02_000016.jpg
m0506_02_000017.jpg,1545.840723,507.112224,,manual_added,../reference_images/m0506_02_000017.jpg
m0506_02_000018.jpg,1531.937715,507.459799,,manual_added,../reference_images/m0506_02_000018.jpg
m0506_02_000019.jpg,1518.034707,507.807374,,manual_added,../reference_images/m0506_02_000019.jpg
m0506_02_000020.jpg,1504.131698,508.154949,,manual_added,../reference_images/m0506_02_000020.jpg
m0506_02_000021.jpg,1490.228690,508.502525,,manual_added,../reference_images/m0506_02_000021.jpg
m0506_02_000022.jpg,1476.325682,508.850100,,manual_added,../reference_images/m0506_02_000022.jpg
m0506_02_000023.jpg,1462.422674,509.197675,,manual_added,../reference_images/m0506_02_000023.jpg
m0506_02_000024.jpg,1448.519666,509.545250,,manual_added,../reference_images/m0506_02_000024.jpg
m0506_02_000025.jpg,1434.616657,509.892825,,manual_added,../reference_images/m0506_02_000025.jpg
m0506_02_000026.jpg,1420.713649,510.240401,,manual_added,../reference_images/m0506_02_000026.jpg
m0506_02_000027.jpg,1406.810641,510.587976,,manual_added,../reference_images/m0506_02_000027.jpg
m0506_02_000028.jpg,1392.907633,510.935551,,manual_added,../reference_images/m0506_02_000028.jpg
m0506_02_000029.jpg,1379.004625,511.283126,,manual_added,../reference_images/m0506_02_000029.jpg
m0506_02_000030.jpg,1365.101617,511.630701,,manual_added,../reference_images/m0506_02_000030.jpg
m0506_02_000031.jpg,1351.198608,511.978277,,manual_added,../reference_images/m0506_02_000031.jpg
m0506_02_000032.jpg,1337.295600,512.325852,,manual_added,../reference_images/m0506_02_000032.jpg
m0506_02_000033.jpg,1323.392592,512.673427,,manual_added,../reference_images/m0506_02_000033.jpg
m0506_02_000034.jpg,1309.489584,513.021002,,manual_added,../reference_images/m0506_02_000034.jpg
m0506_02_000035.jpg,1295.586576,513.368577,,manual_added,../reference_images/m0506_02_000035.jpg
m0506_02_000036.jpg,1281.683567,513.716153,,manual_added,../reference_images/m0506_02_000036.jpg
m0506_02_000037.jpg,1267.780559,514.063728,,manual_added,../reference_images/m0506_02_000037.jpg
m0506_02_000038.jpg,1253.877551,514.411303,,manual_added,../reference_images/m0506_02_000038.jpg
m0506_03_000003.jpg,1260.307692,501.551020,,manual_added,../reference_images/m0506_03_000003.jpg
m0506_03_000004.jpg,1272.270746,501.251944,,manual_added,../reference_images/m0506_03_000004.jpg
m0506_03_000005.jpg,1284.233799,500.952868,,manual_added,../reference_images/m0506_03_000005.jpg
m0506_03_000006.jpg,1296.196853,500.653791,,manual_added,../reference_images/m0506_03_000006.jpg
m0506_03_000007.jpg,1308.159907,500.354715,,manual_added,../reference_images/m0506_03_000007.jpg
m0506_03_000008.jpg,1320.122960,500.055639,,manual_added,../reference_images/m0506_03_000008.jpg
m0506_03_000009.jpg,1332.086014,499.756562,,manual_added,../reference_images/m0506_03_000009.jpg
m0506_03_000010.jpg,1344.049067,499.457486,,manual_added,../reference_images/m0506_03_000010.jpg
m0506_03_000011.jpg,1356.012121,499.158410,,manual_added,../reference_images/m0506_03_000011.jpg
m0506_03_000012.jpg,1367.975174,498.859333,,manual_added,../reference_images/m0506_03_000012.jpg
m0506_03_000013.jpg,1379.938228,498.560257,,manual_added,../reference_images/m0506_03_000013.jpg
m0506_03_000014.jpg,1391.901281,498.261181,,manual_added,../reference_images/m0506_03_000014.jpg
m0506_03_000015.jpg,1403.864335,497.962104,,manual_added,../reference_images/m0506_03_000015.jpg
m0506_03_000016.jpg,1415.827389,497.663028,,manual_added,../reference_images/m0506_03_000016.jpg
m0506_03_000017.jpg,1427.790442,497.363952,,manual_added,../reference_images/m0506_03_000017.jpg
m0506_03_000018.jpg,1439.753496,497.064875,,manual_added,../reference_images/m0506_03_000018.jpg
m0506_03_000019.jpg,1451.716549,496.765799,,manual_added,../reference_images/m0506_03_000019.jpg
m0506_03_000020.jpg,1463.679603,496.466723,,manual_added,../reference_images/m0506_03_000020.jpg
m0506_03_000021.jpg,1475.642656,496.167646,,manual_added,../reference_images/m0506_03_000021.jpg
m0506_03_000022.jpg,1487.605710,495.868570,,manual_added,../reference_images/m0506_03_000022.jpg
m0506_03_000023.jpg,1499.568763,495.569494,,manual_added,../reference_images/m0506_03_000023.jpg
m0506_03_000024.jpg,1511.531817,495.270417,,manual_added,../reference_images/m0506_03_000024.jpg
m0506_03_000025.jpg,1523.494871,494.971341,,manual_added,../reference_images/m0506_03_000025.jpg
m0506_03_000026.jpg,1535.457924,494.672265,,manual_added,../reference_images/m0506_03_000026.jpg
m0506_03_000027.jpg,1547.420978,494.373188,,manual_added,../reference_images/m0506_03_000027.jpg
m0506_03_000028.jpg,1559.384031,494.074112,,manual_added,../reference_images/m0506_03_000028.jpg
m0506_03_000029.jpg,1571.347085,493.775036,,manual_added,../reference_images/m0506_03_000029.jpg
m0506_03_000030.jpg,1583.310138,493.475959,,manual_added,../reference_images/m0506_03_000030.jpg
m0506_03_000031.jpg,1595.273192,493.176883,,manual_added,../reference_images/m0506_03_000031.jpg
m0506_03_000032.jpg,1607.236245,492.877807,,manual_added,../reference_images/m0506_03_000032.jpg
m0506_03_000033.jpg,1619.199299,492.578730,,manual_added,../reference_images/m0506_03_000033.jpg
m0506_03_000034.jpg,1631.162353,492.279654,,manual_added,../reference_images/m0506_03_000034.jpg
m0506_03_000035.jpg,1643.125406,491.980578,,manual_added,../reference_images/m0506_03_000035.jpg
m0506_03_000036.jpg,1655.088460,491.681501,,manual_added,../reference_images/m0506_03_000036.jpg
m0506_03_000037.jpg,1667.051513,491.382425,,manual_added,../reference_images/m0506_03_000037.jpg
m0506_03_000038.jpg,1679.014567,491.083349,,manual_added,../reference_images/m0506_03_000038.jpg
m0506_03_000039.jpg,1690.977620,490.784272,,manual_added,../reference_images/m0506_03_000039.jpg
m0506_03_000040.jpg,1702.940674,490.485196,,manual_added,../reference_images/m0506_03_000040.jpg
m0506_03_000041.jpg,1714.903728,490.186120,,manual_added,../reference_images/m0506_03_000041.jpg
m0506_03_000042.jpg,1726.866781,489.887043,,manual_added,../reference_images/m0506_03_000042.jpg
m0506_03_000043.jpg,1738.829835,489.587967,,manual_added,../reference_images/m0506_03_000043.jpg
m0506_03_000044.jpg,1750.792888,489.288891,,manual_added,../reference_images/m0506_03_000044.jpg
m0506_03_000045.jpg,1762.755942,488.989814,,manual_added,../reference_images/m0506_03_000045.jpg
m0506_03_000046.jpg,1774.718995,488.690738,,manual_added,../reference_images/m0506_03_000046.jpg
