image_id,image_name,x_world,y_world,z_world,u_floorplan,v_floorplan,is_control_point
46,frame_000046.jpg,0.07990529483086319,-0.37643604792173413,3.9897931409743546,1150.0599290904904,527.9448993848398,0
47,frame_000047.jpg,0.06300624671589557,-0.376596466684134,3.9520124284531213,1148.025662009246,542.0748295842739,0
48,frame_000048.jpg,0.054256337390280004,-0.37505506400441735,3.912588385263367,1148.7493674009197,555.5540278127746,0
49,frame_000049.jpg,0.055218651057014116,-0.3693261774064013,3.872985950041067,1152.60078752247,567.7053114177311,0
50,frame_000050.jpg,0.06185134572135712,-0.36500691016045983,3.8278104115553933,1158.7675805154615,580.7782806628238,0
51,frame_000051.jpg,0.06280955881894103,-0.3563804143982206,3.785440032272924,1162.8653256362804,593.7890207848484,0
52,frame_000052.jpg,0.0621566753989705,-0.35492437225937556,3.736965579432066,1166.9929936246967,608.923270861425,0
53,frame_000053.jpg,0.0726838165922434,-0.34705378748006865,3.693551220657484,1174.2499836535005,620.895090571333,0
54,frame_000054.jpg,0.09181894049545344,-0.3388383908404163,3.653359745776289,1183.9765936503024,630.6408769797276,0
55,frame_000055.jpg,0.10903420373401199,-0.33141946872883304,3.6143599077570108,1192.9814767153262,640.2903444581059,0
56,frame_000056.jpg,0.12083702888474736,-0.32017713267135695,3.5744752439733007,1200.3314002704374,650.9852360757118,0
57,frame_000057.jpg,0.13510911277898616,-0.31650170687284296,3.5266492039380286,1209.1829524131033,663.7925923393318,0
58,frame_000058.jpg,0.15181935590230505,-0.3083191294008888,3.4873461966354786,1218.0531527530488,673.6080587446775,0
59,frame_000059.jpg,0.1695421545103522,-0.29904621875586007,3.4359943530996877,1228.325741070209,687.017975842338,1
60,frame_000060.jpg,0.17590821726852,-0.2929171041876814,3.3903388223605924,1234.4500496642486,700.2778583061365,0
61,frame_000061.jpg,0.1710949760717706,-0.29214027790621916,3.343225367600641,1237.1229928688158,715.5823418755183,0
62,frame_000062.jpg,0.1633073434324449,-0.28579546236747694,3.288562427405413,1239.518381317077,733.6530039531879,0
63,frame_000063.jpg,0.15780097356081452,-0.2796940117237313,3.23574208437518,1242.4798254936513,750.8270117897484,0
64,frame_000064.jpg,0.14693408531608723,-0.2785094318497425,3.182424130716285,1243.768302156157,768.9188990917377,0
65,frame_000065.jpg,0.12515788398362565,-0.27678402274475034,3.1425029053889824,1240.3629207094773,784.4076455741126,0
66,frame_000066.jpg,0.09643548762624193,-0.279778681858953,3.102137999228296,1234.771702831029,801.0233783182001,0
67,frame_000067.jpg,0.06796216877546633,-0.2804384497282511,3.0590606415184998,1229.502962389769,818.4452896477319,0
68,frame_000068.jpg,0.04944543355526915,-0.2872202055763395,3.0204398774090024,1227.0255519376842,833.0662815347036,0
69,frame_000069.jpg,0.0218606995010304,-0.29188863526992603,2.983976059545066,1221.449818708344,848.3095034060553,0
70,frame_000070.jpg,-0.010233924780481372,-0.29501390076753636,2.9571892939763194,1213.5633621203388,861.1923312284123,0
71,frame_000071.jpg,-0.0426318585022855,-0.3007249121671005,2.925056664315754,1206.0580032752318,875.7771399911248,0
